timestamp,service,station_id,station_name,station_province,altitude,mean_temperature,min_temperature,max_temperature,mean_relative_humidity,min_relative_humidity,max_relative_humidity,precipitation,mean_wind_direction,mean_wind_speed,global_solar_radiation,geometry,gdd,daily_acc_gdd,FW,FT,mwi
2021-03-18T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,9.7,4.1,15.7,64,38,94,12.8,NA,NA,15.5,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-19T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,7.6,4.1,11.9,76,52,95,2.5,NA,NA,10.5,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-20T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,9,1.4,14.8,46,25,74,0,NA,NA,21.2,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-21T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,7.7,-0.2,13.9,67,44,87,0,NA,NA,21.2,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-22T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,9.4,2.6,15.6,74,49,93,0,NA,NA,20.5,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-23T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,9.5,3,16.1,80,63,94,0,NA,NA,18.1,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-24T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,10.8,4.7,16.1,86,70,97,0,NA,NA,21.4,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-25T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.6,5.9,16,85,67,96,0,NA,NA,18.3,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-26T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.3,4.9,15.5,86,72,96,0,NA,NA,14.7,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-27T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,13.1,7.5,18.2,72,56,93,0,NA,NA,16.8,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-28T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.4,5.5,17.6,82,61,95,0,NA,NA,21.6,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-29T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.3,4,18.4,86,65,97,0,NA,NA,22,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-30T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.4,5,16.9,87,72,97,0.1,NA,NA,21.6,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-03-31T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.7,3.8,17.3,86,60,98,0,NA,NA,23.4,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-01T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.1,2.2,18.2,79,63,93,0,NA,NA,20.9,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-02T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,14.8,7.6,22.8,64,34,84,0,NA,NA,21.6,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-03T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,14.5,7.8,19.3,71,56,86,0,NA,NA,21.7,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-04T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,13.5,6.2,20.8,62,29,87,0,NA,NA,16.3,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-05T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.6,6.9,17.9,75,47,95,0,NA,NA,22.6,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-06T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.1,6.3,16.5,72,52,96,0,NA,NA,10.2,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-07T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,9.8,3.5,15.5,50,27,88,0.4,NA,NA,11.3,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-08T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.4,2.7,15,65,49,91,0,NA,NA,23.7,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-09T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.7,4.1,16.4,77,56,92,0,NA,NA,10.1,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-10T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.1,8.1,13.7,95,88,98,8.7,NA,NA,2.6,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-11T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.9,8.7,16.6,90,78,98,14.8,NA,NA,18.3,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-12T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,10.7,6.9,14.8,78,59,96,4.7,NA,NA,17.5,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-13T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.9,6.9,16.4,68,44,92,0,NA,NA,23.9,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-14T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.1,8.8,16.8,67,49,90,0,NA,NA,23.4,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-15T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.1,8.6,16.9,57,40,83,0,NA,NA,18.9,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-16T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,10.5,7.9,14.5,62,41,81,0.2,NA,NA,6.2,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-17T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,9.2,2.4,14.2,67,40,92,0.4,NA,NA,13.9,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-18T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,10.9,2.7,16.8,66,37,90,0,NA,NA,25.1,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-19T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.3,4.9,18.2,73,46,94,0,NA,NA,25.3,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-20T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.4,6.7,17.9,88,71,96,0.5,NA,NA,11.3,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-21T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.6,9.3,16.6,87,69,97,10.1,NA,NA,14.7,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-22T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,11.8,7.3,16.9,82,65,95,0,NA,NA,11.6,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-23T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.3,5.6,18.7,75,52,94,0,NA,NA,26.8,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-24T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,13.3,5.2,18.2,79,61,91,0,NA,NA,25.8,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-25T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,14.9,8.7,21.8,75,51,92,0,NA,NA,19.5,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-26T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,13.9,11.3,20.8,74,40,89,2.1,NA,NA,6.9,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-27T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,14.4,12.2,19.1,81,57,92,0.6,NA,NA,9.6,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-28T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,14.8,11.9,18.2,87,74,95,0.3,NA,NA,17.8,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-29T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,14.8,12.7,17.7,88,77,97,8.6,NA,NA,13.4,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-04-30T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.5,11.6,19.8,83,64,96,0.1,NA,NA,18.7,"c(2.75658, 41.64707)",NA,NA,NA,0.10000000000000009,NA
2021-05-01T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.9,10.9,14.5,90,77,97,27.9,NA,NA,4.6,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-05-02T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.3,6.8,16.7,80,54,96,1.1,NA,NA,16.7,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-05-03T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,12.5,5.9,17.9,75,47,95,0,NA,NA,26.3,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-05-04T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,13.9,5.9,18.8,76,56,92,0,NA,NA,27.5,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-05-05T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.7,9.6,19.8,83,57,96,0,NA,NA,27.3,"c(2.75658, 41.64707)",NA,NA,NA,0.14000000000000012,NA
2021-05-06T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.8,11.5,19.5,87,74,97,0,NA,NA,26.6,"c(2.75658, 41.64707)",NA,NA,NA,0.16000000000000014,NA
2021-05-07T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.8,10.5,20.3,88,70,97,0,NA,NA,20.4,"c(2.75658, 41.64707)",NA,NA,NA,0.16000000000000014,NA
2021-05-08T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16.5,10.1,20.5,85,67,98,0,NA,NA,27.9,"c(2.75658, 41.64707)",NA,NA,NA,0.30000000000000027,NA
2021-05-09T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,17.6,10.5,23,85,64,99,0.3,NA,NA,21,"c(2.75658, 41.64707)",NA,NA,NA,0.5200000000000005,NA
2021-05-10T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16.9,15,19.5,91,78,97,0.3,NA,NA,11.6,"c(2.75658, 41.64707)",NA,NA,NA,0.3799999999999999,NA
2021-05-11T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,13.6,8.5,19.5,81,54,96,1.4,NA,NA,20.1,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-05-12T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,14.5,7.8,21,75,51,95,0,NA,NA,26,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-05-13T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16.4,10,19.6,70,49,91,0,NA,NA,27.5,"c(2.75658, 41.64707)",NA,NA,NA,0.2799999999999998,NA
2021-05-14T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,14.5,10.8,18.8,80,59,97,8.6,NA,NA,15.8,"c(2.75658, 41.64707)",NA,NA,NA,0,NA
2021-05-15T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.3,9.9,22.4,84,54,96,0,NA,NA,18.9,"c(2.75658, 41.64707)",NA,NA,NA,0.0600000000000005,NA
2021-05-16T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16.2,12.7,20.5,79,60,94,0,NA,NA,17.4,"c(2.75658, 41.64707)",NA,NA,NA,0.2400000000000002,NA
2021-05-17T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16,10.3,19.8,79,64,96,0,NA,NA,22.5,"c(2.75658, 41.64707)",NA,NA,NA,0.20000000000000018,NA
2021-05-18T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16.1,10.3,20.1,86,73,96,0,NA,NA,22.6,"c(2.75658, 41.64707)",NA,NA,NA,0.22000000000000064,NA
2021-05-19T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16,12.5,19.7,77,57,91,0.1,NA,NA,18,"c(2.75658, 41.64707)",NA,NA,NA,0.20000000000000018,NA
2021-05-20T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.6,10.4,19.7,86,62,97,1.5,NA,NA,25.4,"c(2.75658, 41.64707)",NA,NA,NA,0.1200000000000001,NA
2021-05-21T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16.9,13.9,19.6,89,77,96,0,NA,NA,28,"c(2.75658, 41.64707)",NA,NA,NA,0.3799999999999999,NA
2021-05-22T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16.1,11.4,20.1,74,59,92,0,NA,NA,25.3,"c(2.75658, 41.64707)",NA,NA,NA,0.22000000000000064,NA
2021-05-23T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.4,11.1,20.1,67,50,83,0,NA,NA,13.6,"c(2.75658, 41.64707)",NA,NA,NA,0.08000000000000007,NA
2021-05-24T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,16.8,12.6,20.9,78,64,94,1.5,NA,NA,26.2,"c(2.75658, 41.64707)",NA,NA,NA,0.3600000000000003,NA
2021-05-25T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.9,11.1,20.6,72,54,90,0.2,NA,NA,17.1,"c(2.75658, 41.64707)",NA,NA,NA,0.18000000000000016,NA
2021-05-26T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,15.5,8.7,20.3,78,61,95,0,NA,NA,25.4,"c(2.75658, 41.64707)",NA,NA,NA,0.10000000000000009,NA
2021-05-27T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,17,10.7,21.7,84,62,96,0.1,NA,NA,27.9,"c(2.75658, 41.64707)",NA,NA,NA,0.40000000000000036,NA
2021-05-28T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,18.2,12.8,24.3,81,55,95,0,NA,NA,28,"c(2.75658, 41.64707)",NA,NA,NA,0.6400000000000001,NA
2021-05-29T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,19.1,12.5,23.9,78,60,95,0,NA,NA,28,"c(2.75658, 41.64707)",NA,NA,NA,0.8200000000000003,NA
2021-05-30T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,19.9,16.8,25,79,52,95,5.5,NA,NA,21.8,"c(2.75658, 41.64707)",NA,NA,NA,0.98,NA
2021-05-31T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,19.4,14.8,22.9,85,72,96,0,NA,NA,24.7,"c(2.75658, 41.64707)",NA,NA,NA,0.8799999999999999,NA
2021-06-01T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,19.6,13.2,24.6,89,68,98,0.6,NA,NA,20.7,"c(2.75658, 41.64707)",NA,NA,NA,0.9200000000000004,NA
2021-06-02T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,20.5,16.3,25.8,85,65,97,0,NA,NA,27.5,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-03T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,20.4,15.6,26,82,62,96,0,NA,NA,27.2,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-04T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,20.6,15.7,26,80,54,95,0,NA,NA,21,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-05T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,20.6,15.5,24.7,67,49,89,0,NA,NA,26.4,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-06T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,19.8,14.8,25.1,75,55,97,0.3,NA,NA,20,"c(2.75658, 41.64707)",NA,NA,NA,0.9600000000000004,NA
2021-06-07T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,19.2,13.7,23.8,82,66,97,0.4,NA,NA,27.3,"c(2.75658, 41.64707)",NA,NA,NA,0.8399999999999999,NA
2021-06-08T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,20.5,14.2,26.4,79,48,97,0,NA,NA,29.6,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-09T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,21.4,15.1,26.4,72,50,89,0,NA,NA,26.2,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-10T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,22.4,15.2,28.3,68,44,87,0,NA,NA,28.8,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-11T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.7,18.3,30.7,60,35,75,0,NA,NA,23.6,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-12T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.7,17.2,29.7,65,39,81,0,NA,NA,29.4,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-13T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.6,18.7,31.4,65,38,85,0,NA,NA,29.3,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-14T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.5,18.8,29.8,68,44,90,0,NA,NA,28.8,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-15T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.8,19.4,29.4,67,48,76,0,NA,NA,29,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-16T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.8,19,28.8,76,60,95,0,NA,NA,24.8,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-17T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.8,19.9,30,81,61,96,0.1,NA,NA,12.8,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-18T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.2,17.4,27.1,82,69,96,0,NA,NA,26.5,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-19T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.4,18.7,27.2,83,63,95,0,NA,NA,17.7,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-20T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.5,18.8,28.3,75,41,97,5.6,NA,NA,19.6,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-21T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.5,18.8,27.7,75,56,92,0,NA,NA,30.4,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-22T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,21.8,16.6,26.4,71,50,88,0,NA,NA,29.4,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-23T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,20.8,15.5,25.8,73,47,91,0.2,NA,NA,20.5,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-24T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,20.9,13.8,26.4,72,55,92,0,NA,NA,27.9,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-25T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,21.4,14.7,25.7,77,59,94,0,NA,NA,30.1,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-26T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,22.6,16.4,26.4,81,66,94,0,NA,NA,27.9,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-27T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.4,18.5,26.3,81,64,92,0,NA,NA,28.9,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-28T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,22.2,14.8,27,72,59,90,0,NA,NA,26.4,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-29T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,22,17.4,26.2,68,54,88,0,NA,NA,24.4,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-06-30T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,22.5,17.1,25.6,70,57,88,0,NA,NA,27.3,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-01T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23,17.4,27,80,67,93,0,NA,NA,26.2,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-02T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.4,17.3,27.3,81,64,93,0,NA,NA,29.5,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-03T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.5,16.8,27.9,81,68,93,0,NA,NA,26.9,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-04T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.3,18.7,28.8,76,58,92,0,NA,NA,22.8,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-05T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.7,16.5,27.8,79,58,93,0,NA,NA,29.7,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-06T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25.5,19.5,30.7,75,54,90,0,NA,NA,25.5,"c(2.75658, 41.64707)",NA,NA,NA,0.8999999999999995,NA
2021-07-07T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,22.7,18.3,27.7,73,46,89,0,NA,NA,15.1,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-08T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,22.5,17.3,26.8,65,48,87,0.2,NA,NA,28.1,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-09T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.3,17.5,27.8,68,55,85,0,NA,NA,27.4,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-10T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.8,16.4,28.3,75,59,94,0,NA,NA,28.7,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-11T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.1,19.4,27.1,77,63,90,0,NA,NA,26.3,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-12T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25.6,18.5,30.5,61,42,90,0,NA,NA,23.1,"c(2.75658, 41.64707)",NA,NA,NA,0.879999999999999,NA
2021-07-13T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,21.3,15.4,25.5,57,42,77,0,NA,NA,26.9,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-14T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,22.1,15.7,27.1,67,54,81,0,NA,NA,26.8,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-15T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.3,19.7,27.2,70,59,83,0,NA,NA,25.9,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-16T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.6,18.6,27.5,75,56,90,0,NA,NA,27.6,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-17T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.7,18.3,27.9,76,60,91,0,NA,NA,27.9,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-18T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.7,17.9,27.7,77,58,92,0,NA,NA,28.6,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-19T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25.2,19.2,29.6,76,58,91,0,NA,NA,28,"c(2.75658, 41.64707)",NA,NA,NA,0.96,NA
2021-07-20T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25.2,18.7,29,76,49,91,0,NA,NA,28,"c(2.75658, 41.64707)",NA,NA,NA,0.96,NA
2021-07-21T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25.6,19.5,29.4,77,58,94,0,NA,NA,27.6,"c(2.75658, 41.64707)",NA,NA,NA,0.879999999999999,NA
2021-07-22T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25,16.8,29.7,81,55,94,0,NA,NA,27.7,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-23T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25.7,19.7,30,77,55,93,0,NA,NA,26.4,"c(2.75658, 41.64707)",NA,NA,NA,0.8599999999999994,NA
2021-07-24T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25.8,19.7,31,62,50,88,0,NA,NA,25.6,"c(2.75658, 41.64707)",NA,NA,NA,0.8399999999999999,NA
2021-07-25T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.3,18.4,29.1,63,48,77,0,NA,NA,25.8,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-26T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.4,18.5,29.9,65,42,85,0,NA,NA,18.3,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-27T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.4,18.1,29,74,50,92,0,NA,NA,27.8,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-28T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.4,19,30.5,70,47,92,0,NA,NA,26.7,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-29T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,24.3,17.8,28.8,74,56,88,0,NA,NA,27.1,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
2021-07-30T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,25.3,19.7,29.7,77,64,88,0,NA,NA,23.9,"c(2.75658, 41.64707)",NA,NA,NA,0.9399999999999995,NA
2021-07-31T00:00:00Z,meteocat,WT,Malgrat de Mar,Barcelona,2,23.7,17.1,28.9,70,47,94,5.6,NA,NA,17.9,"c(2.75658, 41.64707)",NA,NA,NA,1,NA
